date,target_level_max,hermann_level,grafton_level,daily_precip,daily_temp_avg,daily_humidity,daily_wind,soil_deep_30d
2001-10-04,2.45,7.29,15.3,0.0,21.883333333333336,50.75,9.6875,0.249
2001-10-05,3.78,7.71,15.44,25.5,10.9625,84.45833333333333,15.7625,0.2486958868023771
2001-10-06,3.37,7.83,15.412,0.0,10.083333333333334,57.875,10.029166666666669,0.2484682063886293
2001-10-07,3.74,8.38,15.384,0.0,12.095833333333331,54.083333333333336,10.420833333333333,0.2484593911047456
2001-10-08,3.97,8.56,15.356,0.0,14.05,52.16666666666666,15.604166666666666,0.2483437449711321
2001-10-09,4.56,7.57,15.328,0.0,17.654166666666665,59.04166666666666,20.4,0.2482747680463021
2001-10-10,4.19,7.21,15.3,8.5,19.8125,76.33333333333333,20.475,0.2482288999521325
2001-10-11,4.16,11.22,15.13,14.1,16.133333333333333,90.66666666666669,8.420833333333333,0.2481861304336402
2001-10-12,6.51,10.93,15.39,1.9,17.254166666666666,84.0,8.7875,0.2481612476820645
2001-10-13,6.91,9.43,15.53,13.6,17.212500000000002,93.375,14.470833333333331,0.248160264199493
2001-10-14,7.06,9.05,15.46,0.5,13.795833333333334,61.083333333333336,15.633333333333333,0.248272199306278
2001-10-15,7.01,7.23,15.48,17.6,10.2875,70.08333333333333,12.45,0.2485850744732549
2001-10-16,6.55,6.9,15.38,0.3,7.508333333333333,58.708333333333336,18.433333333333334,0.24904909463604
2001-10-17,6.53,9.11,15.62,0.0,8.558333333333334,56.91666666666666,8.066666666666666,0.2497962903912602
2001-10-18,7.48,9.36,15.53,0.0,12.604166666666666,53.54166666666666,18.225,0.2507496799805663
2001-10-19,7.71,10.41,15.49,0.0,15.0375,63.66666666666666,7.520833333333333,0.2517470687377631
2001-10-20,8.64,9.69,15.54,0.0,16.679166666666667,75.58333333333333,10.175,0.2527140786427171
2001-10-21,8.74,8.28,15.41,0.5,19.429166666666667,77.0,9.841666666666669,0.2536373774530342
2001-10-22,7.15,6.97,15.41,0.0,19.433333333333334,74.625,15.4375,0.2545013055967367
2001-10-23,8.16,6.47,15.64,14.4,19.20833333333333,89.79166666666667,16.195833333333333,0.2553131612467355
2001-10-24,9.58,6.22,15.5,15.2,16.083333333333332,80.08333333333333,19.120833333333334,0.2560918853538645
2001-10-25,10.71,6.36,15.29,0.0,10.395833333333334,38.708333333333336,25.729166666666668,0.2572459220849043
2001-10-26,10.04,6.54,15.33,0.0,7.129166666666666,38.91666666666666,20.9375,0.2588964307218975
2001-10-27,8.19,6.41,15.48,0.0,4.304166666666666,55.833333333333336,8.766666666666667,0.2605664384509015
2001-10-28,8.26,6.39,15.83,0.0,7.095833333333334,57.91666666666666,14.120833333333335,0.2621781870894108
2001-10-29,8.24,6.27,15.64,0.0,11.733333333333334,57.708333333333336,10.379166666666666,0.2637177764606865
2001-10-30,6.91,6.03,15.48,0.0,13.491666666666667,63.54166666666666,9.325,0.2651569189202092
2001-10-31,7.21,6.85,15.59,0.0,14.270833333333334,55.625,18.758333333333333,0.2665171595833088
2001-11-01,6.58,6.18,15.45,0.0,18.079166666666666,64.375,20.691666666666663,0.2677837350669538
2001-11-02,6.06,5.95,15.43,6.1,17.029166666666665,72.20833333333333,10.0625,0.2689629964043473
2001-11-03,6.35,6.12,15.48,0.0,13.804166666666667,59.833333333333336,7.354166666666667,0.2701603127138413
